country_code,country_name,year,balance_usd_m,exports_usd_m,imports_usd_m
834,United Rep. of Tanzania,1995,-968.0,685.0,1653.0
834,United Rep. of Tanzania,2005,-1575.0,1672.0,3247.0
834,United Rep. of Tanzania,2010,-3962.0,4051.0,8013.0
834,United Rep. of Tanzania,2015,-8852.0,5854.0,14706.0
834,United Rep. of Tanzania,2022,-8830.0,6825.0,15654.0
834,United Rep. of Tanzania,2023,-7843.0,7274.0,15117.0
834,United Rep. of Tanzania,2024,-9945.0,7711.0,17656.0
840,United States of America,1995,-187857.0,582965.0,770821.0
840,United States of America,2005,-827981.0,904339.0,1732321.0
840,United States of America,2010,-690161.0,1278099.0,1968260.0
840,United States of America,2015,-811579.0,1501846.0,2313425.0
840,United States of America,2022,-1310812.0,2062090.0,3372902.0
840,United States of America,2023,-1149929.0,2018543.0,3168471.0
840,United States of America,2024,-1293010.0,2063803.0,3356813.0
858,Uruguay,1995,-760.0,2106.0,2866.0
858,Uruguay,2005,-457.0,3422.0,3879.0
858,Uruguay,2010,-1898.0,6724.0,8622.0
858,Uruguay,2015,-1820.0,7670.0,9489.0
858,Uruguay,2022,-1790.0,11184.0,12973.0
858,Uruguay,2023,-3293.0,9193.0,12486.0
858,Uruguay,2024,-2307.0,10218.0,12525.0
860,Uzbekistan,1995,844.0,3718.0,2874.0
860,Uzbekistan,2005,801.0,4458.0,3657.0
860,Uzbekistan,2010,3008.0,11688.0,8680.0
860,Uzbekistan,2015,-14963.0,5052.0,20016.0
860,Uzbekistan,2022,-12977.0,15287.0,28264.0
860,Uzbekistan,2023,-15643.0,21017.0,36660.0
860,Uzbekistan,2024,-23668.0,31856.0,55524.0
548,Vanuatu,1995,-67.0,28.0,95.0
548,Vanuatu,2005,-111.0,38.0,149.0
548,Vanuatu,2010,-230.0,46.0,276.0
548,Vanuatu,2015,-195.0,60.0,255.0
548,Vanuatu,2022,-255.0,60.0,314.0
548,Vanuatu,2023,-150.0,57.0,207.0
548,Vanuatu,2024,-203.0,55.0,258.0
862,Venezuela (Boliv. Rep. of),1995,8302.0,19093.0,10791.0
862,Venezuela (Boliv. Rep. of),2005,33565.0,55413.0,21848.0
862,Venezuela (Boliv. Rep. of),2010,34620.0,66963.0,32343.0
862,Venezuela (Boliv. Rep. of),2015,-2898.0,37248.0,40146.0
862,Venezuela (Boliv. Rep. of),2022,-9529.0,4217.0,13746.0
862,Venezuela (Boliv. Rep. of),2023,-6892.0,7516.0,14408.0
862,Venezuela (Boliv. Rep. of),2024,-4963.0,14260.0,19224.0
704,Viet Nam,1995,-2706.0,5449.0,8155.0
704,Viet Nam,2005,-4314.0,32447.0,36761.0
704,Viet Nam,2010,-12602.0,72237.0,84839.0
704,Viet Nam,2015,-3759.0,162017.0,165776.0
704,Viet Nam,2022,12121.0,370909.0,358788.0
704,Viet Nam,2023,27634.0,353078.0,325444.0
704,Viet Nam,2024,25450.0,396249.0,370799.0
876,Wallis and Futuna Islands,1995,-13.0,0.0,13.0
876,Wallis and Futuna Islands,2005,-50.0,1.0,51.0
876,Wallis and Futuna Islands,2010,-34.0,1.0,35.0
876,Wallis and Futuna Islands,2015,-48.0,1.0,49.0
876,Wallis and Futuna Islands,2022,-78.0,2.0,79.0
11,Western Africa,1995,2597.0,21750.0,19153.0
11,Western Africa,2005,26273.0,71221.0,44948.0
11,Western Africa,2010,30194.0,113448.0,83254.0
11,Western Africa,2015,-471.0,88940.0,89411.0
11,Western Africa,2022,-23951.0,126439.0,150390.0
11,Western Africa,2023,-28868.0,128338.0,157206.0
11,Western Africa,2024,-10754.0,124816.0,135570.0
145,Western Asia,1995,-1159.0,154177.0,155335.0
145,Western Asia,2005,150158.0,557564.0,407407.0
145,Western Asia,2010,169907.0,919156.0,749249.0
145,Western Asia,2015,20849.0,982227.0,961378.0
145,Western Asia,2022,399479.0,1772387.0,1372909.0
145,Western Asia,2023,219359.0,1641163.0,1421803.0
145,Western Asia,2024,130067.0,1619188.0,1489121.0
155,Western Europe,1995,80851.0,1276184.0,1195333.0
155,Western Europe,2005,208895.0,2358357.0,2149462.0
155,Western Europe,2010,195679.0,3034038.0,2838360.0
155,Western Europe,2015,277495.0,2988080.0,2710585.0
155,Western Europe,2022,-35594.0,4157059.0,4192653.0
155,Western Europe,2023,189448.0,4117184.0,3927736.0
155,Western Europe,2024,307476.0,4105834.0,3798358.0
887,Yemen,1995,105.0,1917.0,1812.0
887,Yemen,2005,208.0,5608.0,5400.0
887,Yemen,2010,-2818.0,6437.0,9255.0
887,Yemen,2015,-6063.0,510.0,6573.0
887,Yemen,2022,-5276.0,90.0,5367.0
887,Yemen,2023,-4554.0,60.0,4614.0
887,Yemen,2024,-4323.0,51.0,4374.0
894,Zambia,1995,347.0,1055.0,708.0
894,Zambia,2005,-748.0,1810.0,2558.0
894,Zambia,2010,1879.0,7200.0,5321.0
894,Zambia,2015,-1367.0,6565.0,7932.0
894,Zambia,2022,2639.0,11643.0,9004.0
894,Zambia,2023,306.0,10431.0,10125.0
894,Zambia,2024,2357.0,13121.0,10764.0
716,Zimbabwe,1995,-813.0,1846.0,2659.0
716,Zimbabwe,2005,-679.0,1394.0,2072.0
716,Zimbabwe,2010,-2653.0,3199.0,5852.0
716,Zimbabwe,2015,-2642.0,3411.0,6053.0
716,Zimbabwe,2022,-2018.0,6586.0,8604.0
716,Zimbabwe,2023,-1976.0,7226.0,9202.0
716,Zimbabwe,2024,-2099.0,7434.0,9533.0
